month,month_end,equity,cash,open_mark,cash_pnl,realised_premium_pnl,filter_active_days,trading_days,total_pnl,premium_pnl,total_return
2015-06,2015-06-30,470426.5318700005,470426.5318700005,0.0,5.75510476903206,729.710214235485,1,22,735.4653190045501,729.710214235518,0.0015658490684210154
2015-07,2015-07-31,471425.52565031534,471425.52565031534,0.0,10.219930712087503,988.7738496027868,2,22,998.9937803148641,988.7738496027766,0.0021235914912021373
2015-08,2015-08-31,468514.7734762037,468514.7734762037,0.0,27.56089541768091,-2938.313069529209,7,21,-2910.752174111607,-2938.313069529288,-0.0061743626845328844
2015-09,2015-09-30,468824.797865694,468824.797865694,0.0,9.772100282256577,300.252289207924,6,21,310.02438949025236,300.2522892079958,0.0006617174250237358
2015-10,2015-10-30,468954.33875221555,468954.33875221555,0.0,1.8263856205052333,127.71450090102189,0,22,129.54088652157225,127.71450090106701,0.00027630980082815994
2015-11,2015-11-30,468874.721008827,468874.721008827,0.0,46.1343120197764,-125.75205540822493,0,20,-79.61774338857504,-125.75205540835144,-0.00016977717617544676
2015-12,2015-12-31,469769.3318156991,469769.3318156991,0.0,91.32234450938648,803.2884623626362,1,22,894.6108068721369,803.2884623627504,0.0019079953914924218
2016-01,2016-01-29,470096.70230973326,470096.70230973326,0.0,90.31404655788205,237.05644747626906,5,19,327.3704940341413,237.05644747625925,0.0006968749806821701
2016-02,2016-02-29,470561.8118958336,470561.8118958336,0.0,125.57293091627105,339.5366551840377,2,20,465.10958610032685,339.5366551840558,0.0009893912971843811
2016-03,2016-03-31,471467.04559982225,471467.04559982225,0.0,122.61733102839473,782.6163729603243,0,22,905.2337039886625,782.6163729602678,0.0019237296378590333
2016-04,2016-04-29,471773.37756435,471773.37756435,0.0,85.75908819495156,220.5728763328758,0,21,306.33196452778066,220.57287633282908,0.0006497420496018993
2016-05,2016-05-31,472248.1035226455,474544.9092869358,-2296.805764290335,110.83227954855838,958.8936787469404,0,21,474.72595829545753,363.8936787468991,0.0010062584725453372
2016-06,2016-06-30,473414.1299667503,473414.1299667503,0.0,108.87410365582556,462.1523404491894,3,22,1166.0264441047912,1057.1523404489656,0.0024690971449266544
2016-07,2016-07-29,473736.6224300589,473736.6224300589,0.0,112.58826509335019,209.90419821520737,0,20,322.49246330861934,209.90419821526916,0.0006812058257138823
2016-08,2016-08-31,474663.8212255246,474663.8212255246,0.0,125.62035875109501,801.5784367145973,0,23,927.1987954656943,801.5784367145993,0.0019572031199732364
2016-09,2016-09-30,475875.5328747583,475875.5328747583,0.0,117.19751122885837,1094.5141380048856,0,21,1211.7116492337082,1094.5141380048499,0.0025527786088798913
2016-10,2016-10-31,476632.29232700274,476632.29232700274,0.0,129.3173564756781,627.4420957688704,0,21,756.7594522444415,627.4420957687634,0.0015902466085467072
2016-11,2016-11-30,477750.6042595442,477750.6042595442,0.0,173.7448865431341,944.5670459982532,5,21,1118.3119325414882,944.5670459983542,0.002346278148888512
2016-12,2016-12-30,478975.3220591121,478975.3220591121,0.0,200.5002513201541,1024.2175482477548,0,21,1224.7177995678503,1024.2175482476962,0.002563508635360106
2017-01,2017-01-31,480154.66992588335,482282.55785529007,-2127.887929406688,215.1965867755451,1474.1512799958205,0,20,1179.347866771277,964.151279995732,0.002462230959418259
2017-02,2017-02-28,481067.0743649228,481067.0743649228,0.0,195.14437602106108,207.26006301852533,0,19,912.4044390394702,717.260063018409,0.0019002302720086193
2017-03,2017-03-31,482352.90674575994,482352.90674575994,0.0,297.48849957097974,988.3438812662494,0,23,1285.8323808371206,988.3438812661409,0.002672875466554436
2017-04,2017-04-28,483605.8790810631,483605.8790810631,0.0,298.00365804487365,954.9686772582058,2,19,1252.972335303144,954.9686772582704,0.002597625758609898
2017-05,2017-05-31,485048.82536970195,485048.82536970195,0.0,389.50133550055955,1053.444953138221,0,22,1442.9462886388646,1053.4449531383052,0.0029837236292096334
2017-06,2017-06-30,486379.58425843343,486379.58425843343,0.0,395.76304203838237,934.9958466929955,0,22,1330.7588887314778,934.9958466930955,0.002743556564057607
2017-07,2017-07-31,487893.3161415479,487893.3161415479,0.0,445.7347128421994,1067.997170272359,0,20,1513.7318831144948,1067.9971702722955,0.0031122438772228297
2017-08,2017-08-31,489272.8039109533,489272.8039109533,0.0,429.930462584269,949.5573068209194,0,23,1379.4877694053575,949.5573068210886,0.0028274373182950916
2017-09,2017-09-29,490841.558459235,490841.558459235,0.0,404.6964429874361,1164.0581052942669,0,20,1568.7545482817222,1164.0581052942862,0.003206298277243369
2017-10,2017-10-31,491766.92717378325,493742.3119777221,-1975.3848039388345,467.51360256263337,882.8551119857048,0,22,925.36871454824,457.8551119856066,0.0018852696936522602
2017-11,2017-11-30,493576.18456441537,493576.18456441537,0.0,502.630282148195,881.6271084837128,0,21,1809.2573906321195,1306.6271084839245,0.0036790953003489686
2017-12,2017-12-29,495420.2088199684,495420.2088199684,0.0,521.5457482297935,1322.4785073233134,0,20,1844.0242555530276,1322.4785073232342,0.0037360478751226472
2018-01,2018-01-31,488412.7325042454,490270.1871323231,-1857.4546280777085,639.3436533090116,-7227.79482203497,0,21,-7007.476315722975,-7646.819969031987,-0.014144510439761723
2018-02,2018-02-28,488586.2630255635,488586.2630255635,0.0,590.1400846087381,-835.6347102878963,11,19,173.53052131808363,-416.6095632906545,0.0003552948352274482
2018-03,2018-03-29,489044.57639921654,489435.093212799,-390.5168135824455,664.9173809015423,0.0,6,21,458.3133736530435,-206.60400724849876,0.0009380398270204006
2018-04,2018-04-30,490346.65515119286,490346.65515119286,0.0,761.1470553036759,334.32768942398224,5,21,1302.0787519763107,540.9316966726349,0.0026624950256342247
2018-05,2018-05-31,491306.2518289791,491306.2518289791,0.0,786.6248902210926,172.97178756520879,0,22,959.5966777862632,172.97178756517053,0.0019569760856029137
2018-06,2018-06-29,492158.1222990727,492158.1222990727,0.0,754.7792165113866,97.0912535822244,0,21,851.8704700935632,97.09125358217659,0.0017338889275728053
2018-07,2018-07-31,493846.29472580616,493846.29472580616,0.0,854.4748799941722,833.697546739325,0,21,1688.1724267334794,833.6975467393072,0.003430142367350015
2018-08,2018-08-31,495811.20197210787,495811.20197210787,0.0,866.483193192108,1098.424053109578,0,23,1964.9072463017073,1098.4240531095993,0.00397878300857287
2018-09,2018-09-28,497972.7105087064,497972.7105087064,0.0,819.3801908360668,1342.1283457624836,0,19,2161.5085365985287,1342.1283457624618,0.0043595395344055285
2018-10,2018-10-31,495068.61084177514,495068.61084177514,0.0,1022.7138040554431,-3926.8134709867477,12,23,-2904.099666931259,-3926.813470986702,-0.005831845010070054
2018-11,2018-11-30,496367.4382813992,496367.4382813992,0.0,962.1367257816823,336.69071384230074,5,21,1298.8274396240595,336.69071384237714,0.002623530175778337
2018-12,2018-12-31,493155.49843364727,493155.49843364727,0.0,1011.7649756000974,-4223.704823352103,13,19,-3211.939847751928,-4223.704823352025,-0.006470891521153779
2019-01,2019-01-31,493720.3254005476,494647.2535067654,-926.9281062178088,1010.5456856071524,-98.76000393638793,4,21,564.8269669003203,-445.7187187068322,0.0011453323925096947
2019-02,2019-02-28,495244.45374438004,495244.45374438004,0.0,920.0837218907897,257.0859071713216,0,19,1524.1283438324463,604.0446219416566,0.003087027747127779
2019-03,2019-03-29,496122.76938288356,496122.76938288356,0.0,964.0993010441365,-85.78366254048446,0,21,878.3156385035254,-85.78366254061109,0.0017734991918897233
2019-04,2019-04-30,498278.09190951404,498278.09190951404,0.0,1057.5365699858792,1097.7859566446375,0,21,2155.32252663048,1097.7859566446007,0.00434433301521605
